Mots,Partie,Chapitre,Paragraphe,Phrase
de,6,3,66,5
sa,6,3,66,5
robe,6,3,66,5
dans,6,3,66,5
des,6,3,66,5
crispations,6,3,66,5
régulières,6,3,66,5
Tout,6,3,66,6
son,6,3,66,6
effort,6,3,66,6
était,6,3,66,6
de,6,3,66,6
ne,6,3,66,6
pas,6,3,66,6
crier,6,3,66,6
de,6,3,66,6
ne,6,3,66,6
pas,6,3,66,6
en,6,3,66,6
tuer,6,3,66,6
un,6,3,66,6
en,6,3,66,6
criant,6,3,66,6
sa,6,3,66,6
préférence,6,3,66,6
si,6,3,66,6
éperdue,6,3,66,6
d'ailleurs,6,3,66,6
qu'elle,6,3,66,6
ne,6,3,66,6
savait,6,3,66,6
même,6,3,66,6
plus,6,3,66,6
qui,6,3,66,6
elle,6,3,66,6
préférait,6,3,66,6
Bientôt,6,3,67,1
Chaval,6,3,67,1
s'épuisa,6,3,67,1
inondé,6,3,67,1
de,6,3,67,1
sueur,6,3,67,1
tapant,6,3,67,1
au,6,3,67,1
hasard,6,3,67,1
Malgré,6,3,67,2
sa,6,3,67,2
colère,6,3,67,2
Etienne,6,3,67,2
continuait,6,3,67,2
à,6,3,67,2
se,6,3,67,2
couvrir,6,3,67,2
parait,6,3,67,2
presque,6,3,67,2
tous,6,3,67,2
les,6,3,67,2
coups,6,3,67,2
dont,6,3,67,2
quelques-uns,6,3,67,2
l'éraflaient,6,3,67,2
Il,6,3,67,3
eut,6,3,67,3
l'oreille,6,3,67,3
fendue,6,3,67,3
un,6,3,67,3
ongle,6,3,67,3
lui,6,3,67,3
emporta,6,3,67,3
un,6,3,67,3
lambeau,6,3,67,3
du,6,3,67,3
cou,6,3,67,3
et,6,3,67,3
dans,6,3,67,3
une,6,3,67,3
telle,6,3,67,3
cuisson,6,3,67,3
qu'il,6,3,67,3
jura,6,3,67,3
à,6,3,67,3
son,6,3,67,3
tour,6,3,67,3
en,6,3,67,3
lançant,6,3,67,3
un,6,3,67,3
de,6,3,67,3
ses,6,3,67,3
terribles,6,3,67,3
coups,6,3,67,3
droits,6,3,67,3
Une,6,3,67,4
fois,6,3,67,4
encore,6,3,67,4
Chaval,6,3,67,4
gara,6,3,67,4
sa,6,3,67,4
poitrine,6,3,67,4
d'un,6,3,67,4
saut,6,3,67,4
mais,6,3,67,4
il,6,3,67,4
s'était,6,3,67,4
baissé,6,3,67,4
le,6,3,67,4
poing,6,3,67,4
l'atteignit,6,3,67,4
au,6,3,67,4
visage,6,3,67,4
écrasa,6,3,67,4
le,6,3,67,4
nez,6,3,67,4
enfonça,6,3,67,4
un,6,3,67,4
oeil,6,3,67,4
Tout,6,3,67,5
de,6,3,67,5
suite,6,3,67,5
un,6,3,67,5
jet,6,3,67,5
de,6,3,67,5
sang,6,3,67,5
partit,6,3,67,5
des,6,3,67,5
narines,6,3,67,5
l'oeil,6,3,67,5
enfla,6,3,67,5
se,6,3,67,5
tuméfia,6,3,67,5
bleuâtre,6,3,67,5
Et,6,3,67,6
le,6,3,67,6
misérable,6,3,67,6
aveuglé,6,3,67,6
par,6,3,67,6
ce,6,3,67,6
flot,6,3,67,6
rouge,6,3,67,6
étourdi,6,3,67,6
de,6,3,67,6
l'ébranlement,6,3,67,6
de,6,3,67,6
son,6,3,67,6
crâne,6,3,67,6
battait,6,3,67,6
l'air,6,3,67,6
de,6,3,67,6
ses,6,3,67,6
bras,6,3,67,6
égarés,6,3,67,6
lorsqu'un,6,3,67,6
autre,6,3,67,6
coup,6,3,67,6
en,6,3,67,6
pleine,6,3,67,6
poitrine,6,3,67,6
enfin,6,3,67,6
l'acheva,6,3,67,6
Il,6,3,67,7
y,6,3,67,7
eut,6,3,67,7
un,6,3,67,7
craquement,6,3,67,7
il,6,3,67,7
tomba,6,3,67,7
sur,6,3,67,7
le,6,3,67,7
dos,6,3,67,7
de,6,3,67,7
la,6,3,67,7
chute,6,3,67,7
lourde,6,3,67,7
d'un,6,3,67,7
sac,6,3,67,7
de,6,3,67,7
plâtre,6,3,67,7
qu'on,6,3,67,7
décharge,6,3,67,7
Etienne,6,3,68,1
attendit,6,3,68,1
Relève-toi,6,3,69,1
Si,6,3,69,2
tu,6,3,69,2
en,6,3,69,2
veux,6,3,69,2
encore,6,3,69,2
nous,6,3,69,2
allons,6,3,69,2
recommencer,6,3,69,2
Sans,6,3,70,1
répondre,6,3,70,1
Chaval,6,3,70,1
après,6,3,70,1
quelques,6,3,70,1
secondes,6,3,70,1
d'hébétement,6,3,70,1
se,6,3,70,1
remua,6,3,70,1
par,6,3,70,1
terre,6,3,70,1
détira,6,3,70,1
ses,6,3,70,1
membres,6,3,70,1
Il,6,3,70,2
se,6,3,70,2
ramassait,6,3,70,2
avec,6,3,70,2
peine,6,3,70,2
il,6,3,70,2
resta,6,3,70,2
un,6,3,70,2
instant,6,3,70,2
sur,6,3,70,2
les,6,3,70,2
genoux,6,3,70,2
en,6,3,70,2
boule,6,3,70,2
faisant,6,3,70,2
de,6,3,70,2
sa,6,3,70,2
main,6,3,70,2
au,6,3,70,2
fond,6,3,70,2
de,6,3,70,2
sa,6,3,70,2
poche,6,3,70,2
une,6,3,70,2
besogne,6,3,70,2
qu'on,6,3,70,2
ne,6,3,70,2
voyait,6,3,70,2
pas,6,3,70,2
Puis,6,3,70,3
quand,6,3,70,3
il,6,3,70,3
fut,6,3,70,3
debout,6,3,70,3
il,6,3,70,3
se,6,3,70,3
rua,6,3,70,3
de,6,3,70,3
nouveau,6,3,70,3
la,6,3,70,3
gorge,6,3,70,3
gonflée,6,3,70,3
d'un,6,3,70,3
hurlement,6,3,70,3
sauvage,6,3,70,3
Mais,6,3,71,1
Catherine,6,3,71,1
avait,6,3,71,1
vu,6,3,71,1
et,6,3,71,1
malgré,6,3,71,1
elle,6,3,71,1
un,6,3,71,1
grand,6,3,71,1
cri,6,3,71,1
lui,6,3,71,1
sortit,6,3,71,1
du,6,3,71,1
coeur,6,3,71,1
et,6,3,71,1
l'étonna,6,3,71,1
comme,6,3,71,1
l'aveu,6,3,71,1
d'une,6,3,71,1
préférence,6,3,71,1
ignorée,6,3,71,1
d'elle-même,6,3,71,1
Prends,6,3,72,1
garde,6,3,72,1
il,6,3,72,2
a,6,3,72,2
son,6,3,72,2
couteau,6,3,72,2
Etienne,6,3,73,1
n'avait,6,3,73,1
eu,6,3,73,1
que,6,3,73,1
le,6,3,73,1
temps,6,3,73,1
de,6,3,73,1
parer,6,3,73,1
le,6,3,73,1
premier,6,3,73,1
coup,6,3,73,1
avec,6,3,73,1
son,6,3,73,1
bras,6,3,73,1
La,6,3,73,2
laine,6,3,73,2
du,6,3,73,2
tricot,6,3,73,2
fut,6,3,73,2
coupée,6,3,73,2
par,6,3,73,2
l'épaisse,6,3,73,2
lame,6,3,73,2
une,6,3,73,2
de,6,3,73,2
ces,6,3,73,2
lames,6,3,73,2
qu'une,6,3,73,2
virole,6,3,73,2
de,6,3,73,2
cuivre,6,3,73,2
fixe,6,3,73,2
dans,6,3,73,2
un,6,3,73,2
manche,6,3,73,2
de,6,3,73,2
buis,6,3,73,2
Déjà,6,3,73,3
il,6,3,73,3
avait,6,3,73,3
saisi,6,3,73,3
le,6,3,73,3
poignet,6,3,73,3
de,6,3,73,3
Chaval,6,3,73,3
une,6,3,73,3
lutte,6,3,73,3
effrayante,6,3,73,3
s'engagea,6,3,73,3
lui,6,3,73,3
se,6,3,73,3
sentant,6,3,73,3
perdu,6,3,73,3
s'il,6,3,73,3
lâchait,6,3,73,3
l'autre,6,3,73,3
donnant,6,3,73,3
des,6,3,73,3
secousses,6,3,73,3
pour,6,3,73,3
se,6,3,73,3
dégager,6,3,73,3
et,6,3,73,3
frapper,6,3,73,3
L'arme,6,3,73,4
s'abaissait,6,3,73,4
peu,6,3,73,4
à,6,3,73,4
peu,6,3,73,4
leurs,6,3,73,4
membres,6,3,73,4
raidis,6,3,73,4
se,6,3,73,4
fatiguaient,6,3,73,4
deux,6,3,73,4
fois,6,3,73,4
Etienne,6,3,73,4
eut,6,3,73,4
la,6,3,73,4
sensation,6,3,73,4
froide,6,3,73,4
de,6,3,73,4
l'acier,6,3,73,4
contre,6,3,73,4
sa,6,3,73,4
peau,6,3,73,4
et,6,3,73,4
il,6,3,73,4
dut,6,3,73,4
faire,6,3,73,4
un,6,3,73,4
effort,6,3,73,4
suprême,6,3,73,4
il,6,3,73,4
broya,6,3,73,4
le,6,3,73,4
poignet,6,3,73,4
dans,6,3,73,4
une,6,3,73,4
telle,6,3,73,4
étreinte,6,3,73,4
que,6,3,73,4
le,6,3,73,4
couteau,6,3,73,4
glissa,6,3,73,4
de,6,3,73,4
la,6,3,73,4
main,6,3,73,4
ouverte,6,3,73,4
Tous,6,3,73,5
deux,6,3,73,5
s'étaient,6,3,73,5
jetés,6,3,73,5
par,6,3,73,5
terre,6,3,73,5
ce,6,3,73,5
fut,6,3,73,5
lui,6,3,73,5
qui,6,3,73,5
le,6,3,73,5
ramassa,6,3,73,5
qui,6,3,73,5
le,6,3,73,5
brandit,6,3,73,5
à,6,3,73,5
son,6,3,73,5
tour,6,3,73,5
Il,6,3,73,6
tenait,6,3,73,6
Chaval,6,3,73,6
renversé,6,3,73,6
sous,6,3,73,6
son,6,3,73,6
genou,6,3,73,6
il,6,3,73,6
menaçait,6,3,73,6
de,6,3,73,6
lui,6,3,73,6
ouvrir,6,3,73,6
la,6,3,73,6
gorge,6,3,73,6
Ah,6,3,74,1
nom,6,3,74,2
de,6,3,74,2
Dieu,6,3,74,2
de,6,3,74,2
traître,6,3,74,2
tu,6,3,74,2
vas,6,3,74,2
y,6,3,74,2
passer,6,3,74,2
Une,6,3,75,1
voix,6,3,75,1
abominable,6,3,75,1
en,6,3,75,1
lui,6,3,75,1
l'assourdissait,6,3,75,1
Cela,6,3,75,2
montait,6,3,75,2
de,6,3,75,2
ses,6,3,75,2
entrailles,6,3,75,2
battait,6,3,75,2
dans,6,3,75,2
sa,6,3,75,2
tête,6,3,75,2
à,6,3,75,2
coups,6,3,75,2
de,6,3,75,2
marteau,6,3,75,2
une,6,3,75,2
brusque,6,3,75,2
folie,6,3,75,2
du,6,3,75,2
meurtre,6,3,75,2
un,6,3,75,2
besoin,6,3,75,2
de,6,3,75,2
goûter,6,3,75,2
au,6,3,75,2
sang,6,3,75,2
Jamais,6,3,75,3
la,6,3,75,3
crise,6,3,75,3
ne,6,3,75,3
l'avait,6,3,75,3
secoué,6,3,75,3
ainsi,6,3,75,3
Pourtant,6,3,75,4
il,6,3,75,4
n'était,6,3,75,4
pas,6,3,75,4
ivre,6,3,75,4
Et,6,3,75,5
il,6,3,75,5
luttait,6,3,75,5
contre,6,3,75,5
le,6,3,75,5
mal,6,3,75,5
héréditaire,6,3,75,5
avec,6,3,75,5
le,6,3,75,5
frisson,6,3,75,5
désespéré,6,3,75,5
d'un,6,3,75,5
furieux,6,3,75,5
d'amour,6,3,75,5
qui,6,3,75,5
se,6,3,75,5
débat,6,3,75,5
au,6,3,75,5
bord,6,3,75,5
du,6,3,75,5
viol,6,3,75,5
Il,6,3,75,6
finit,6,3,75,6
par,6,3,75,6
se,6,3,75,6
vaincre,6,3,75,6
il,6,3,75,6
lança,6,3,75,6
le,6,3,75,6
couteau,6,3,75,6
derrière,6,3,75,6
lui,6,3,75,6
en,6,3,75,6
balbutiant,6,3,75,6
d'une,6,3,75,6
voix,6,3,75,6
rauque,6,3,75,6
Relève-toi,6,3,76,1
va-t'en,6,3,76,1
Cette,6,3,77,1
fois,6,3,77,1
Rasseneur,6,3,77,1
s'était,6,3,77,1
précipité,6,3,77,1
mais,6,3,77,1
sans,6,3,77,1
trop,6,3,77,1
oser,6,3,77,1
se,6,3,77,1
risquer,6,3,77,1
entre,6,3,77,1
eux,6,3,77,1
dans,6,3,77,1
la,6,3,77,1
crainte,6,3,77,1
d'attraper,6,3,77,1
un,6,3,77,1
mauvais,6,3,77,1
coup,6,3,77,1
Il,6,3,77,2
ne,6,3,77,2
voulait,6,3,77,2
pas,6,3,77,2
qu'on,6,3,77,2
s'assassinât,6,3,77,2
chez,6,3,77,2
lui,6,3,77,2
il,6,3,77,2
se,6,3,77,2
fâchait,6,3,77,2
si,6,3,77,2
fort,6,3,77,2
que,6,3,77,2
sa,6,3,77,2
femme,6,3,77,2
toute,6,3,77,2
droite,6,3,77,2
au,6,3,77,2
comptoir,6,3,77,2
lui,6,3,77,2
faisait,6,3,77,2
remarquer,6,3,77,2
qu'il,6,3,77,2
criait,6,3,77,2
toujours,6,3,77,2
trop,6,3,77,2
tôt,6,3,77,2
Souvarine,6,3,77,3
qui,6,3,77,3
avait,6,3,77,3
failli,6,3,77,3
recevoir,6,3,77,3
le,6,3,77,3
couteau,6,3,77,3
dans,6,3,77,3
les,6,3,77,3
jambes,6,3,77,3
se,6,3,77,3
décidait,6,3,77,3
à,6,3,77,3
allumer,6,3,77,3
sa,6,3,77,3
cigarette,6,3,77,3
C'était,6,3,77,4
donc,6,3,77,4
fini,6,3,77,4
Catherine,6,3,77,5
regardait,6,3,77,5
encore,6,3,77,5
stupide,6,3,77,5
devant,6,3,77,5
les,6,3,77,5
deux,6,3,77,5
hommes,6,3,77,5
vivants,6,3,77,5
l'un,6,3,77,5
et,6,3,77,5
l'autre,6,3,77,5
Va-t'en,6,3,78,1
répéta,6,3,78,2
Etienne,6,3,78,2
va-t'en,6,3,78,2
ou,6,3,78,2
je,6,3,78,2
t'achève,6,3,78,2
Chaval,6,3,79,1
se,6,3,79,1
releva,6,3,79,1
essuya,6,3,79,1
d'un,6,3,79,1
revers,6,3,79,1
de,6,3,79,1
main,6,3,79,1
le,6,3,79,1
sang,6,3,79,1
qui,6,3,79,1
continuait,6,3,79,1
à,6,3,79,1
lui,6,3,79,1
couler,6,3,79,1
du,6,3,79,1
nez,6,3,79,1
et,6,3,79,1
la,6,3,79,1
mâchoire,6,3,79,1
barbouillée,6,3,79,1
de,6,3,79,1
rouge,6,3,79,1
l'oeil,6,3,79,1
meurtri,6,3,79,1
il,6,3,79,1
s'en,6,3,79,1
alla,6,3,79,1
en,6,3,79,1
traînant,6,3,79,1
les,6,3,79,1
jambes,6,3,79,1
dans,6,3,79,1
la,6,3,79,1
rage,6,3,79,1
de,6,3,79,1
sa,6,3,79,1
défaite,6,3,79,1
Machinalement,6,3,79,2
Catherine,6,3,79,2
le,6,3,79,2
suivit,6,3,79,2
Alors,6,3,79,3
il,6,3,79,3
se,6,3,79,3
redressa,6,3,79,3
sa,6,3,79,3
haine,6,3,79,3
éclata,6,3,79,3
en,6,3,79,3
un,6,3,79,3
flot,6,3,79,3
d'ordures,6,3,79,3
Ah,6,3,80,1
non,6,3,80,2
ah,6,3,80,2
non,6,3,80,3
puisque,6,3,80,3
c'est,6,3,80,3
lui,6,3,80,3
que,6,3,80,3
tu,6,3,80,3
veux,6,3,80,3
couche,6,3,80,3
avec,6,3,80,3
lui,6,3,80,3
sale,6,3,80,3
rosse,6,3,80,3
Et,6,3,80,4
ne,6,3,80,4
refous,6,3,80,4
pas,6,3,80,4
les,6,3,80,4
pieds,6,3,80,4
chez,6,3,80,4
moi,6,3,80,4
si,6,3,80,4
tu,6,3,80,4
tiens,6,3,80,4
à,6,3,80,4
ta,6,3,80,4
peau,6,3,80,4
Il,6,3,81,1
fit,6,3,81,1
claquer,6,3,81,1
violemment,6,3,81,1
la,6,3,81,1
porte,6,3,81,1
Un,6,3,81,2
grand,6,3,81,2
silence,6,3,81,2
régna,6,3,81,2
dans,6,3,81,2
la,6,3,81,2
salle,6,3,81,2
tiède,6,3,81,2
où,6,3,81,2
l'on,6,3,81,2
entendit,6,3,81,2
le,6,3,81,2
petit,6,3,81,2
ronflement,6,3,81,2
de,6,3,81,2
la,6,3,81,2
houille,6,3,81,2
Par,6,3,81,3
terre,6,3,81,3
il,6,3,81,3
ne,6,3,81,3
restait,6,3,81,3
que,6,3,81,3
la,6,3,81,3
chaise,6,3,81,3
renversée,6,3,81,3
et,6,3,81,3
qu'une,6,3,81,3
pluie,6,3,81,3
de,6,3,81,3
sang,6,3,81,3
dont,6,3,81,3
le,6,3,81,3
sable,6,3,81,3
des,6,3,81,3
dalles,6,3,81,3
buvait,6,3,81,3
les,6,3,81,3
gouttes,6,3,81,3
Quand,6,4,1,1
ils,6,4,1,1
furent,6,4,1,1
sortis,6,4,1,1
de,6,4,1,1
chez,6,4,1,1
Rasseneur,6,4,1,1
Etienne,6,4,1,1
et,6,4,1,1
Catherine,6,4,1,1
marchèrent,6,4,1,1
en,6,4,1,1
silence,6,4,1,1
Le,6,4,1,2
dégel,6,4,1,2
commençait,6,4,1,2
un,6,4,1,2
dégel,6,4,1,2
froid,6,4,1,2
et,6,4,1,2
lent,6,4,1,2
qui,6,4,1,2
salissait,6,4,1,2
la,6,4,1,2
neige,6,4,1,2
sans,6,4,1,2
la,6,4,1,2
fondre,6,4,1,2
Dans,6,4,1,3
le,6,4,1,3
ciel,6,4,1,3
livide,6,4,1,3
on,6,4,1,3
devinait,6,4,1,3
la,6,4,1,3
lune,6,4,1,3
pleine,6,4,1,3
derrière,6,4,1,3
de,6,4,1,3
grands,6,4,1,3
nuages,6,4,1,3
des,6,4,1,3
haillons,6,4,1,3
noirs,6,4,1,3
qu'un,6,4,1,3
vent,6,4,1,3
de,6,4,1,3
tempête,6,4,1,3
roulait,6,4,1,3
furieusement,6,4,1,3
très,6,4,1,3
haut,6,4,1,3
et,6,4,1,3
sur,6,4,1,3
la,6,4,1,3
terre,6,4,1,3
aucune,6,4,1,3
haleine,6,4,1,3
ne,6,4,1,3
soufflait,6,4,1,3
on,6,4,1,3
n'entendait,6,4,1,3
que,6,4,1,3
l'égouttement,6,4,1,3
des,6,4,1,3
toitures,6,4,1,3
d'où,6,4,1,3
tombaient,6,4,1,3
des,6,4,1,3
paquets,6,4,1,3
blancs,6,4,1,3
d'une,6,4,1,3
chute,6,4,1,3
molle,6,4,1,3
Etienne,6,4,2,1
embarrassé,6,4,2,1
de,6,4,2,1
cette,6,4,2,1
femme,6,4,2,1
qu'on,6,4,2,1
lui,6,4,2,1
donnait,6,4,2,1
ne,6,4,2,1
trouvait,6,4,2,1
rien,6,4,2,1
à,6,4,2,1
dire,6,4,2,1
dans,6,4,2,1
son,6,4,2,1
malaise,6,4,2,1
L'idée,6,4,2,2
de,6,4,2,2
la,6,4,2,2
prendre,6,4,2,2
et,6,4,2,2
de,6,4,2,2
la,6,4,2,2
cacher,6,4,2,2
avec,6,4,2,2
lui,6,4,2,2
à,6,4,2,2
Réquillart,6,4,2,2
lui,6,4,2,2
semblait,6,4,2,2
absurde,6,4,2,2
Il,6,4,2,3
avait,6,4,2,3
voulu,6,4,2,3
la,6,4,2,3
conduire,6,4,2,3
au,6,4,2,3
coron,6,4,2,3
chez,6,4,2,3
ses,6,4,2,3
parents,6,4,2,3
mais,6,4,2,3
elle,6,4,2,3
s'y,6,4,2,3
était,6,4,2,3
refusée,6,4,2,3
d'un,6,4,2,3
air,6,4,2,3
de,6,4,2,3
terreur,6,4,2,3
non,6,4,2,3
non,6,4,2,3
tout,6,4,2,3
plutôt,6,4,2,3
que,6,4,2,3
de,6,4,2,3
se,6,4,2,3
remettre,6,4,2,3
à,6,4,2,3
leur,6,4,2,3
charge,6,4,2,3
après,6,4,2,3
les,6,4,2,3
avoir,6,4,2,3
quittés,6,4,2,3
si,6,4,2,3
vilainement,6,4,2,3
Et,6,4,2,4
ni,6,4,2,4
l'un,6,4,2,4
ni,6,4,2,4
l'autre,6,4,2,4
ne,6,4,2,4
parlaient,6,4,2,4
plus,6,4,2,4
ils,6,4,2,4
piétinaient,6,4,2,4
au,6,4,2,4
hasard,6,4,2,4
par,6,4,2,4
les,6,4,2,4
chemins,6,4,2,4
qui,6,4,2,4
se,6,4,2,4
changeaient,6,4,2,4
en,6,4,2,4
fleuves,6,4,2,4
de,6,4,2,4
boue,6,4,2,4
D'abord,6,4,2,5
ils,6,4,2,5
étaient,6,4,2,5
descendus,6,4,2,5
vers,6,4,2,5
le,6,4,2,5
Voreux,6,4,2,5
puis,6,4,2,5
ils,6,4,2,5
tournèrent,6,4,2,5
à,6,4,2,5
droite,6,4,2,5
ils,6,4,2,5
passèrent,6,4,2,5
entre,6,4,2,5
le,6,4,2,5
terri,6,4,2,5
et,6,4,2,5
le,6,4,2,5
canal,6,4,2,5
Il,6,4,3,1
faut,6,4,3,1
pourtant,6,4,3,1
que,6,4,3,1
tu,6,4,3,1
couches,6,4,3,1
quelque,6,4,3,1
part,6,4,3,1
dit-il,6,4,3,1
enfin,6,4,3,1
Moi,6,4,3,2
si,6,4,3,2
j'avais,6,4,3,2
seulement,6,4,3,2
une,6,4,3,2
chambre,6,4,3,2
je,6,4,3,2
t'emmènerais,6,4,3,2
bien,6,4,3,2
Mais,6,4,4,1
un,6,4,4,1
accès,6,4,4,1
de,6,4,4,1
timidité,6,4,4,1
singulière,6,4,4,1
l'interrompit,6,4,4,1
Leur,6,4,4,2
passé,6,4,4,2
lui,6,4,4,2
revenait,6,4,4,2
leurs,6,4,4,2
gros,6,4,4,2
désirs,6,4,4,2
d'autrefois,6,4,4,2
et,6,4,4,2
les,6,4,4,2
délicatesses,6,4,4,2
et,6,4,4,2
les,6,4,4,2
hontes,6,4,4,2
qui,6,4,4,2
les,6,4,4,2
avaient,6,4,4,2
empêchés,6,4,4,2
d'aller,6,4,4,2
ensemble,6,4,4,2
Est-ce,6,4,4,3
qu'il,6,4,4,3
voulait,6,4,4,3
toujours,6,4,4,3
d'elle,6,4,4,3
pour,6,4,4,3
se,6,4,4,3
sentir,6,4,4,3
si,6,4,4,3
troublé,6,4,4,3
peu,6,4,4,3
à,6,4,4,3
peu,6,4,4,3
chauffé,6,4,4,3
au,6,4,4,3
coeur,6,4,4,3
d'une,6,4,4,3
envie,6,4,4,3
nouvelle,6,4,4,3
Le,6,4,5,1
souvenir,6,4,5,1
des,6,4,5,1
gifles,6,4,5,1
qu'elle,6,4,5,1
lui,6,4,5,1
avait,6,4,5,1
allongées,6,4,5,1
à,6,4,5,1
Gaston-Marie,6,4,5,1
l'excitait,6,4,5,1
maintenant,6,4,5,1
au,6,4,5,1
lieu,6,4,5,1
de,6,4,5,1
l'emplir,6,4,5,1
de,6,4,5,1
rancune,6,4,5,1
Et,6,4,5,2
il,6,4,5,2
restait,6,4,5,2
surpris,6,4,5,2
l'idée,6,4,5,2
de,6,4,5,2
la,6,4,5,2
prendre,6,4,5,2
à,6,4,5,2
Réquillart,6,4,5,2
devenait,6,4,5,2
toute,6,4,5,2
naturelle,6,4,5,2
et,6,4,5,2
d'une,6,4,5,2
exécution,6,4,5,2
facile,6,4,5,2
Voyons,6,4,6,1
décide-toi,6,4,6,1
où,6,4,6,1
veux-tu,6,4,6,1
que,6,4,6,1
je,6,4,6,1
te,6,4,6,1
mène,6,4,6,1
Tu,6,4,6,2
me,6,4,6,2
détestes,6,4,6,2
donc,6,4,6,2
bien,6,4,6,2
que,6,4,6,2
tu,6,4,6,2
refuses,6,4,6,2
de,6,4,6,2
te,6,4,6,2
mettre,6,4,6,2
avec,6,4,6,2
moi,6,4,6,2
Elle,6,4,7,1
le,6,4,7,1
suivait,6,4,7,1
lentement,6,4,7,1
retardée,6,4,7,1
par,6,4,7,1
les,6,4,7,1
glissades,6,4,7,1
pénibles,6,4,7,1
de,6,4,7,1
ses,6,4,7,1
sabots,6,4,7,1
dans,6,4,7,1
les,6,4,7,1
ornières,6,4,7,1
et,6,4,7,1
sans,6,4,7,1
lever,6,4,7,1
la,6,4,7,1
tête,6,4,7,1
elle,6,4,7,1
murmura,6,4,7,1
J'ai,6,4,8,1
assez,6,4,8,1
de,6,4,8,1
peine,6,4,8,1
mon,6,4,8,1
Dieu,6,4,8,1
ne,6,4,8,2
m'en,6,4,8,2
fais,6,4,8,2
pas,6,4,8,2
davantage,6,4,8,2
A,6,4,8,3
quoi,6,4,8,3
ça,6,4,8,3
nous,6,4,8,3
avancerait-il,6,4,8,3
ce,6,4,8,3
que,6,4,8,3
tu,6,4,8,3
demandes,6,4,8,3
aujourd'hui,6,4,8,3
que,6,4,8,3
j'ai,6,4,8,3
un,6,4,8,3
galant,6,4,8,3
et,6,4,8,3
que,6,4,8,3
tu,6,4,8,3
as,6,4,8,3
toi-même,6,4,8,3
une,6,4,8,3
femme,6,4,8,3
C'était,6,4,9,1
de,6,4,9,1
la,6,4,9,1
Mouquette,6,4,9,1
dont,6,4,9,1
elle,6,4,9,1
parlait,6,4,9,1
Elle,6,4,9,2
le,6,4,9,2
croyait,6,4,9,2
avec,6,4,9,2
cette,6,4,9,2
fille,6,4,9,2
comme,6,4,9,2
le,6,4,9,2
bruit,6,4,9,2
en,6,4,9,2
courait,6,4,9,2
depuis,6,4,9,2
quinze,6,4,9,2
jours,6,4,9,2
et,6,4,9,2
quand,6,4,9,2
il,6,4,9,2
lui,6,4,9,2
jura,6,4,9,2
que,6,4,9,2
non,6,4,9,2
elle,6,4,9,2
hocha,6,4,9,2
la,6,4,9,2
tête,6,4,9,2
elle,6,4,9,2
rappela,6,4,9,2
le,6,4,9,2
soir,6,4,9,2
où,6,4,9,2
elle,6,4,9,2
les,6,4,9,2
avait,6,4,9,2
vus,6,4,9,2
se,6,4,9,2
baiser,6,4,9,2
à,6,4,9,2
pleine,6,4,9,2
bouche,6,4,9,2
Est-ce,6,4,10,1
dommage,6,4,10,1
toutes,6,4,10,1
ces,6,4,10,1
bêtises,6,4,10,1
reprit-il,6,4,10,2
à,6,4,10,2
demi-voix,6,4,10,2
en,6,4,10,2
s'arrêtant,6,4,10,2
Nous,6,4,10,3
nous,6,4,10,3
serions,6,4,10,3
si,6,4,10,3
bien,6,4,10,3
entendus,6,4,10,3
Elle,6,4,11,1
eut,6,4,11,1
un,6,4,11,1
petit,6,4,11,1
frisson,6,4,11,1
elle,6,4,11,1
répondit,6,4,11,1
Va,6,4,12,1
ne,6,4,12,1
regrette,6,4,12,1
rien,6,4,12,1
tu,6,4,12,1
ne,6,4,12,1
perds,6,4,12,1
pas,6,4,12,1
grand-chose,6,4,12,1
si,6,4,12,1
tu,6,4,12,1
savais,6,4,12,1
quelle,6,4,12,1
patraque,6,4,12,1
je,6,4,12,1
suis,6,4,12,1
guère,6,4,12,1
plus,6,4,12,1
grosse,6,4,12,1
que,6,4,12,1
deux,6,4,12,1
sous,6,4,12,1
de,6,4,12,1
beurre,6,4,12,1
si,6,4,12,1
mal,6,4,12,1
fichue,6,4,12,1
que,6,4,12,1
je,6,4,12,1
ne,6,4,12,1
deviendrai,6,4,12,1
jamais,6,4,12,1
une,6,4,12,1
femme,6,4,12,1
bien,6,4,12,1
sûr,6,4,12,1
Et,6,4,13,1
elle,6,4,13,1
continua,6,4,13,1
librement,6,4,13,1
elle,6,4,13,1
s'accusait,6,4,13,1
comme,6,4,13,1
d'une,6,4,13,1
faute,6,4,13,1
de,6,4,13,1
ce,6,4,13,1
long,6,4,13,1
retard,6,4,13,1
de,6,4,13,1
sa,6,4,13,1
puberté,6,4,13,1
Cela,6,4,13,2
malgré,6,4,13,2
l'homme,6,4,13,2
qu'elle,6,4,13,2
avait,6,4,13,2
eu,6,4,13,2
la,6,4,13,2
diminuait,6,4,13,2
la,6,4,13,2
reléguait,6,4,13,2
parmi,6,4,13,2
les,6,4,13,2
gamines,6,4,13,2
On,6,4,13,3
a,6,4,13,3
une,6,4,13,3
excuse,6,4,13,3
encore,6,4,13,3
lorsqu'on,6,4,13,3
peut,6,4,13,3
faire,6,4,13,3
un,6,4,13,3
enfant,6,4,13,3
Ma,6,4,14,1
pauvre,6,4,14,1
petite,6,4,14,1
dit,6,4,14,2
tout,6,4,14,2
bas,6,4,14,2
Etienne,6,4,14,2
saisi,6,4,14,2
