Mots,Partie,Chapitre,Paragraphe,Phrase
coin,1,4,2,2
de,1,4,2,2
fer,1,4,2,2
à,1,4,2,2
la,1,4,2,2
partie,1,4,2,2
supérieure,1,4,2,2
La,1,4,2,3
houille,1,4,2,3
était,1,4,2,3
grasse,1,4,2,3
le,1,4,2,3
bloc,1,4,2,3
se,1,4,2,3
brisait,1,4,2,3
roulait,1,4,2,3
en,1,4,2,3
morceaux,1,4,2,3
le,1,4,2,3
long,1,4,2,3
du,1,4,2,3
ventre,1,4,2,3
et,1,4,2,3
des,1,4,2,3
cuisses,1,4,2,3
Quand,1,4,2,4
ces,1,4,2,4
morceaux,1,4,2,4
retenus,1,4,2,4
par,1,4,2,4
la,1,4,2,4
planche,1,4,2,4
s'étaient,1,4,2,4
amassés,1,4,2,4
sous,1,4,2,4
eux,1,4,2,4
les,1,4,2,4
haveurs,1,4,2,4
disparaissaient,1,4,2,4
murés,1,4,2,4
dans,1,4,2,4
l'étroite,1,4,2,4
fente,1,4,2,4
C'était,1,4,3,1
Maheu,1,4,3,1
qui,1,4,3,1
souffrait,1,4,3,1
le,1,4,3,1
plus,1,4,3,1
En,1,4,3,2
haut,1,4,3,2
la,1,4,3,2
température,1,4,3,2
montait,1,4,3,2
jusqu'à,1,4,3,2
trente-cinq,1,4,3,2
degrés,1,4,3,2
l'air,1,4,3,2
ne,1,4,3,2
circulait,1,4,3,2
pas,1,4,3,2
l'étouffement,1,4,3,2
à,1,4,3,2
la,1,4,3,2
longue,1,4,3,2
devenait,1,4,3,2
mortel,1,4,3,2
Il,1,4,3,3
avait,1,4,3,3
dû,1,4,3,3
pour,1,4,3,3
voir,1,4,3,3
clair,1,4,3,3
fixer,1,4,3,3
sa,1,4,3,3
lampe,1,4,3,3
à,1,4,3,3
un,1,4,3,3
clou,1,4,3,3
près,1,4,3,3
de,1,4,3,3
sa,1,4,3,3
tête,1,4,3,3
et,1,4,3,3
cette,1,4,3,3
lampe,1,4,3,3
qui,1,4,3,3
chauffait,1,4,3,3
son,1,4,3,3
crâne,1,4,3,3
achevait,1,4,3,3
de,1,4,3,3
lui,1,4,3,3
brûler,1,4,3,3
le,1,4,3,3
sang,1,4,3,3
Mais,1,4,3,4
son,1,4,3,4
supplice,1,4,3,4
s'aggravait,1,4,3,4
surtout,1,4,3,4
de,1,4,3,4
l'humidité,1,4,3,4
La,1,4,3,5
roche,1,4,3,5
au-dessus,1,4,3,5
de,1,4,3,5
lui,1,4,3,5
à,1,4,3,5
quelques,1,4,3,5
centimètres,1,4,3,5
de,1,4,3,5
son,1,4,3,5
visage,1,4,3,5
ruisselait,1,4,3,5
d'eau,1,4,3,5
de,1,4,3,5
grosses,1,4,3,5
gouttes,1,4,3,5
continues,1,4,3,5
et,1,4,3,5
rapides,1,4,3,5
tombant,1,4,3,5
sur,1,4,3,5
une,1,4,3,5
sorte,1,4,3,5
de,1,4,3,5
rythme,1,4,3,5
entêté,1,4,3,5
toujours,1,4,3,5
à,1,4,3,5
la,1,4,3,5
même,1,4,3,5
place,1,4,3,5
Il,1,4,3,6
avait,1,4,3,6
beau,1,4,3,6
tordre,1,4,3,6
le,1,4,3,6
cou,1,4,3,6
renverser,1,4,3,6
la,1,4,3,6
nuque,1,4,3,6
elles,1,4,3,6
battaient,1,4,3,6
sa,1,4,3,6
face,1,4,3,6
s'écrasaient,1,4,3,6
claquaient,1,4,3,6
sans,1,4,3,6
relâche,1,4,3,6
Au,1,4,3,7
bout,1,4,3,7
d'un,1,4,3,7
quart,1,4,3,7
d'heure,1,4,3,7
il,1,4,3,7
était,1,4,3,7
trempé,1,4,3,7
couvert,1,4,3,7
de,1,4,3,7
sueur,1,4,3,7
lui-même,1,4,3,7
fumant,1,4,3,7
d'une,1,4,3,7
chaude,1,4,3,7
buée,1,4,3,7
de,1,4,3,7
lessive,1,4,3,7
Ce,1,4,3,8
matin-là,1,4,3,8
une,1,4,3,8
goutte,1,4,3,8
s'acharnant,1,4,3,8
dans,1,4,3,8
son,1,4,3,8
oeil,1,4,3,8
le,1,4,3,8
faisait,1,4,3,8
jurer,1,4,3,8
Il,1,4,3,9
ne,1,4,3,9
voulait,1,4,3,9
pas,1,4,3,9
lâcher,1,4,3,9
son,1,4,3,9
havage,1,4,3,9
il,1,4,3,9
donnait,1,4,3,9
de,1,4,3,9
grands,1,4,3,9
coups,1,4,3,9
qui,1,4,3,9
le,1,4,3,9
secouaient,1,4,3,9
violemment,1,4,3,9
entre,1,4,3,9
les,1,4,3,9
deux,1,4,3,9
roches,1,4,3,9
ainsi,1,4,3,9
qu'un,1,4,3,9
puceron,1,4,3,9
pris,1,4,3,9
entre,1,4,3,9
deux,1,4,3,9
feuillets,1,4,3,9
d'un,1,4,3,9
livre,1,4,3,9
sous,1,4,3,9
la,1,4,3,9
menace,1,4,3,9
d'un,1,4,3,9
aplatissement,1,4,3,9
complet,1,4,3,9
Pas,1,4,4,1
une,1,4,4,1
parole,1,4,4,1
n'était,1,4,4,1
échangée,1,4,4,1
Ils,1,4,4,2
tapaient,1,4,4,2
tous,1,4,4,2
on,1,4,4,2
n'entendait,1,4,4,2
que,1,4,4,2
ces,1,4,4,2
coups,1,4,4,2
irréguliers,1,4,4,2
voilés,1,4,4,2
et,1,4,4,2
comme,1,4,4,2
lointains,1,4,4,2
Les,1,4,4,3
bruits,1,4,4,3
prenaient,1,4,4,3
une,1,4,4,3
sonorité,1,4,4,3
rauque,1,4,4,3
sans,1,4,4,3
un,1,4,4,3
écho,1,4,4,3
dans,1,4,4,3
l'air,1,4,4,3
mort,1,4,4,3
Et,1,4,4,4
il,1,4,4,4
semblait,1,4,4,4
que,1,4,4,4
les,1,4,4,4
ténèbres,1,4,4,4
fussent,1,4,4,4
d'un,1,4,4,4
noir,1,4,4,4
inconnu,1,4,4,4
épaissi,1,4,4,4
par,1,4,4,4
les,1,4,4,4
poussières,1,4,4,4
volantes,1,4,4,4
du,1,4,4,4
charbon,1,4,4,4
alourdi,1,4,4,4
par,1,4,4,4
des,1,4,4,4
gaz,1,4,4,4
qui,1,4,4,4
pesaient,1,4,4,4
sur,1,4,4,4
les,1,4,4,4
yeux,1,4,4,4
Les,1,4,4,5
mèches,1,4,4,5
des,1,4,4,5
lampes,1,4,4,5
sous,1,4,4,5
leurs,1,4,4,5
chapeaux,1,4,4,5
de,1,4,4,5
toile,1,4,4,5
métallique,1,4,4,5
n'y,1,4,4,5
mettaient,1,4,4,5
que,1,4,4,5
des,1,4,4,5
points,1,4,4,5
rougeâtres,1,4,4,5
On,1,4,4,6
ne,1,4,4,6
distinguait,1,4,4,6
rien,1,4,4,6
la,1,4,4,6
taille,1,4,4,6
s'ouvrait,1,4,4,6
montait,1,4,4,6
ainsi,1,4,4,6
qu'une,1,4,4,6
large,1,4,4,6
cheminée,1,4,4,6
plate,1,4,4,6
et,1,4,4,6
oblique,1,4,4,6
où,1,4,4,6
la,1,4,4,6
suie,1,4,4,6
de,1,4,4,6
dix,1,4,4,6
hivers,1,4,4,6
aurait,1,4,4,6
amassé,1,4,4,6
une,1,4,4,6
nuit,1,4,4,6
profonde,1,4,4,6
Des,1,4,4,7
formes,1,4,4,7
spectrales,1,4,4,7
s'y,1,4,4,7
agitaient,1,4,4,7
les,1,4,4,7
lueurs,1,4,4,7
perdues,1,4,4,7
laissaient,1,4,4,7
entrevoir,1,4,4,7
une,1,4,4,7
rondeur,1,4,4,7
de,1,4,4,7
hanche,1,4,4,7
un,1,4,4,7
bras,1,4,4,7
noueux,1,4,4,7
une,1,4,4,7
tête,1,4,4,7
violente,1,4,4,7
barbouillée,1,4,4,7
comme,1,4,4,7
pour,1,4,4,7
un,1,4,4,7
crime,1,4,4,7
Parfois,1,4,4,8
en,1,4,4,8
se,1,4,4,8
détachant,1,4,4,8
luisaient,1,4,4,8
des,1,4,4,8
blocs,1,4,4,8
de,1,4,4,8
houille,1,4,4,8
des,1,4,4,8
pans,1,4,4,8
et,1,4,4,8
des,1,4,4,8
arêtes,1,4,4,8
brusquement,1,4,4,8
allumés,1,4,4,8
d'un,1,4,4,8
reflet,1,4,4,8
de,1,4,4,8
cristal,1,4,4,8
Puis,1,4,4,9
tout,1,4,4,9
retombait,1,4,4,9
au,1,4,4,9
noir,1,4,4,9
les,1,4,4,9
rivelaines,1,4,4,9
tapaient,1,4,4,9
à,1,4,4,9
grands,1,4,4,9
coups,1,4,4,9
sourds,1,4,4,9
il,1,4,4,9
n'y,1,4,4,9
avait,1,4,4,9
plus,1,4,4,9
que,1,4,4,9
le,1,4,4,9
halètement,1,4,4,9
des,1,4,4,9
poitrines,1,4,4,9
le,1,4,4,9
grognement,1,4,4,9
de,1,4,4,9
gêne,1,4,4,9
et,1,4,4,9
de,1,4,4,9
fatigue,1,4,4,9
sous,1,4,4,9
la,1,4,4,9
pesanteur,1,4,4,9
de,1,4,4,9
l'air,1,4,4,9
et,1,4,4,9
la,1,4,4,9
pluie,1,4,4,9
des,1,4,4,9
sources,1,4,4,9
Zacharie,1,4,5,1
les,1,4,5,1
bras,1,4,5,1
mous,1,4,5,1
d'une,1,4,5,1
noce,1,4,5,1
de,1,4,5,1
la,1,4,5,1
veille,1,4,5,1
lâcha,1,4,5,1
vite,1,4,5,1
la,1,4,5,1
besogne,1,4,5,1
en,1,4,5,1
prétextant,1,4,5,1
la,1,4,5,1
nécessité,1,4,5,1
de,1,4,5,1
boiser,1,4,5,1
ce,1,4,5,1
qui,1,4,5,1
lui,1,4,5,1
permettait,1,4,5,1
de,1,4,5,1
s'oublier,1,4,5,1
à,1,4,5,1
siffler,1,4,5,1
doucement,1,4,5,1
les,1,4,5,1
yeux,1,4,5,1
vagues,1,4,5,1
dans,1,4,5,1
l'ombre,1,4,5,1
Derrière,1,4,5,2
les,1,4,5,2
haveurs,1,4,5,2
près,1,4,5,2
de,1,4,5,2
trois,1,4,5,2
mètres,1,4,5,2
de,1,4,5,2
la,1,4,5,2
veine,1,4,5,2
restaient,1,4,5,2
vides,1,4,5,2
sans,1,4,5,2
qu'ils,1,4,5,2
eussent,1,4,5,2
encore,1,4,5,2
pris,1,4,5,2
la,1,4,5,2
précaution,1,4,5,2
de,1,4,5,2
soutenir,1,4,5,2
la,1,4,5,2
roche,1,4,5,2
insoucieux,1,4,5,2
du,1,4,5,2
danger,1,4,5,2
et,1,4,5,2
avares,1,4,5,2
de,1,4,5,2
leur,1,4,5,2
temps,1,4,5,2
Eh,1,4,6,1
l'aristo,1,4,6,2
cria,1,4,6,3
le,1,4,6,3
jeune,1,4,6,3
homme,1,4,6,3
à,1,4,6,3
Etienne,1,4,6,3
passe-moi,1,4,6,3
des,1,4,6,3
bois,1,4,6,3
Etienne,1,4,7,1
qui,1,4,7,1
apprenait,1,4,7,1
de,1,4,7,1
Catherine,1,4,7,1
à,1,4,7,1
manoeuvrer,1,4,7,1
sa,1,4,7,1
pelle,1,4,7,1
dut,1,4,7,1
monter,1,4,7,1
des,1,4,7,1
bois,1,4,7,1
dans,1,4,7,1
la,1,4,7,1
taille,1,4,7,1
Il,1,4,7,2
y,1,4,7,2
en,1,4,7,2
avait,1,4,7,2
de,1,4,7,2
la,1,4,7,2
veille,1,4,7,2
une,1,4,7,2
petite,1,4,7,2
provision,1,4,7,2
Chaque,1,4,7,3
matin,1,4,7,3
d'habitude,1,4,7,3
on,1,4,7,3
les,1,4,7,3
descendait,1,4,7,3
tout,1,4,7,3
coupés,1,4,7,3
sur,1,4,7,3
la,1,4,7,3
mesure,1,4,7,3
de,1,4,7,3
la,1,4,7,3
couche,1,4,7,3
Dépêche-toi,1,4,8,1
donc,1,4,8,1
sacrée,1,4,8,1
flemme,1,4,8,1
reprit,1,4,8,2
Zacharie,1,4,8,2
en,1,4,8,2
voyant,1,4,8,2
le,1,4,8,2
nouveau,1,4,8,2
herscheur,1,4,8,2
se,1,4,8,2
hisser,1,4,8,2
gauchement,1,4,8,2
au,1,4,8,2
milieu,1,4,8,2
du,1,4,8,2
charbon,1,4,8,2
les,1,4,8,2
bras,1,4,8,2
embarrassés,1,4,8,2
de,1,4,8,2
quatre,1,4,8,2
morceaux,1,4,8,2
de,1,4,8,2
chêne,1,4,8,2
Il,1,4,9,1
faisait,1,4,9,1
avec,1,4,9,1
son,1,4,9,1
pic,1,4,9,1
une,1,4,9,1
entaille,1,4,9,1
dans,1,4,9,1
le,1,4,9,1
toit,1,4,9,1
puis,1,4,9,1
une,1,4,9,1
autre,1,4,9,1
dans,1,4,9,1
le,1,4,9,1
mur,1,4,9,1
et,1,4,9,1
il,1,4,9,1
y,1,4,9,1
calait,1,4,9,1
les,1,4,9,1
deux,1,4,9,1
bouts,1,4,9,1
du,1,4,9,1
bois,1,4,9,1
qui,1,4,9,1
étayait,1,4,9,1
ainsi,1,4,9,1
la,1,4,9,1
roche,1,4,9,1
L'après-midi,1,4,9,2
les,1,4,9,2
ouvriers,1,4,9,2
de,1,4,9,2
la,1,4,9,2
coupe,1,4,9,2
à,1,4,9,2
terre,1,4,9,2
prenaient,1,4,9,2
les,1,4,9,2
déblais,1,4,9,2
laissés,1,4,9,2
au,1,4,9,2
fond,1,4,9,2
de,1,4,9,2
la,1,4,9,2
galerie,1,4,9,2
par,1,4,9,2
les,1,4,9,2
haveurs,1,4,9,2
et,1,4,9,2
remblayaient,1,4,9,2
les,1,4,9,2
tranchées,1,4,9,2
exploitées,1,4,9,2
de,1,4,9,2
la,1,4,9,2
veine,1,4,9,2
où,1,4,9,2
ils,1,4,9,2
noyaient,1,4,9,2
les,1,4,9,2
bois,1,4,9,2
en,1,4,9,2
ne,1,4,9,2
ménageant,1,4,9,2
que,1,4,9,2
la,1,4,9,2
voie,1,4,9,2
inférieure,1,4,9,2
et,1,4,9,2
la,1,4,9,2
voie,1,4,9,2
supérieure,1,4,9,2
pour,1,4,9,2
le,1,4,9,2
roulage,1,4,9,2
Maheu,1,4,10,1
cessa,1,4,10,1
de,1,4,10,1
geindre,1,4,10,1
Enfin,1,4,10,2
il,1,4,10,2
avait,1,4,10,2
détaché,1,4,10,2
son,1,4,10,2
bloc,1,4,10,2
Il,1,4,10,3
essuya,1,4,10,3
sur,1,4,10,3
sa,1,4,10,3
manche,1,4,10,3
son,1,4,10,3
visage,1,4,10,3
ruisselant,1,4,10,3
il,1,4,10,3
s'inquiéta,1,4,10,3
de,1,4,10,3
ce,1,4,10,3
que,1,4,10,3
Zacharie,1,4,10,3
était,1,4,10,3
monté,1,4,10,3
faire,1,4,10,3
derrière,1,4,10,3
lui,1,4,10,3
Laisse,1,4,11,1
donc,1,4,11,1
ça,1,4,11,1
dit-il,1,4,11,1
Nous,1,4,11,2
verrons,1,4,11,2
après,1,4,11,2
déjeuner,1,4,11,2
Vaut,1,4,11,2
mieux,1,4,11,2
abattre,1,4,11,2
si,1,4,11,2
nous,1,4,11,2
voulons,1,4,11,2
avoir,1,4,11,2
notre,1,4,11,2
compte,1,4,11,2
de,1,4,11,2
berlines,1,4,11,2
C'est,1,4,12,1
que,1,4,12,1
répondit,1,4,12,1
le,1,4,12,1
jeune,1,4,12,1
homme,1,4,12,1
ça,1,4,12,1
baisse,1,4,12,1
Regarde,1,4,12,2
il,1,4,12,2
y,1,4,12,2
a,1,4,12,2
une,1,4,12,2
gerçure,1,4,12,2
J'ai,1,4,12,3
peur,1,4,12,3
que,1,4,12,3
ça,1,4,12,3
n'éboule,1,4,12,3
Mais,1,4,13,1
le,1,4,13,1
père,1,4,13,1
haussa,1,4,13,1
les,1,4,13,1
épaules,1,4,13,1
Ah,1,4,13,2
ouiche,1,4,13,3
ébouler,1,4,13,4
Et,1,4,13,5
puis,1,4,13,5
ce,1,4,13,5
ne,1,4,13,5
serait,1,4,13,5
pas,1,4,13,5
la,1,4,13,5
première,1,4,13,5
fois,1,4,13,5
on,1,4,13,5
s'en,1,4,13,5
tirerait,1,4,13,5
tout,1,4,13,5
de,1,4,13,5
même,1,4,13,5
Il,1,4,13,6
finit,1,4,13,6
par,1,4,13,6
se,1,4,13,6
fâcher,1,4,13,6
il,1,4,13,6
renvoya,1,4,13,6
son,1,4,13,6
fils,1,4,13,6
au,1,4,13,6
front,1,4,13,6
de,1,4,13,6
taille,1,4,13,6
Tous,1,4,14,1
du,1,4,14,1
reste,1,4,14,1
se,1,4,14,1
détiraient,1,4,14,1
Levaque,1,4,14,2
resté,1,4,14,2
sur,1,4,14,2
le,1,4,14,2
dos,1,4,14,2
jurait,1,4,14,2
en,1,4,14,2
examinant,1,4,14,2
son,1,4,14,2
pouce,1,4,14,2
gauche,1,4,14,2
que,1,4,14,2
la,1,4,14,2
chute,1,4,14,2
d'un,1,4,14,2
grès,1,4,14,2
venait,1,4,14,2
d'écorcher,1,4,14,2
au,1,4,14,2
sang,1,4,14,2
Chaval,1,4,14,3
furieusement,1,4,14,3
enlevait,1,4,14,3
sa,1,4,14,3
chemise,1,4,14,3
se,1,4,14,3
mettait,1,4,14,3
le,1,4,14,3
torse,1,4,14,3
nu,1,4,14,3
pour,1,4,14,3
avoir,1,4,14,3
moins,1,4,14,3
chaud,1,4,14,3
Ils,1,4,14,4
étaient,1,4,14,4
déjà,1,4,14,4
noirs,1,4,14,4
de,1,4,14,4
charbon,1,4,14,4
enduits,1,4,14,4
d'une,1,4,14,4
poussière,1,4,14,4
fine,1,4,14,4
que,1,4,14,4
la,1,4,14,4
sueur,1,4,14,4
délayait,1,4,14,4
faisait,1,4,14,4
couler,1,4,14,4
en,1,4,14,4
ruisseaux,1,4,14,4
et,1,4,14,4
en,1,4,14,4
mares,1,4,14,4
Et,1,4,14,5
Maheu,1,4,14,5
recommença,1,4,14,5
le,1,4,14,5
premier,1,4,14,5
à,1,4,14,5
taper,1,4,14,5
plus,1,4,14,5
bas,1,4,14,5
la,1,4,14,5
tête,1,4,14,5
au,1,4,14,5
ras,1,4,14,5
de,1,4,14,5
la,1,4,14,5
roche,1,4,14,5
Maintenant,1,4,14,6
la,1,4,14,6
goutte,1,4,14,6
lui,1,4,14,6
tombait,1,4,14,6
sur,1,4,14,6
le,1,4,14,6
front,1,4,14,6
si,1,4,14,6
obstinée,1,4,14,6
qu'il,1,4,14,6
croyait,1,4,14,6
la,1,4,14,6
sentir,1,4,14,6
lui,1,4,14,6
percer,1,4,14,6
d'un,1,4,14,6
trou,1,4,14,6
les,1,4,14,6
os,1,4,14,6
du,1,4,14,6
crâne,1,4,14,6
Il,1,4,15,1
ne,1,4,15,1
faut,1,4,15,1
pas,1,4,15,1
faire,1,4,15,1
attention,1,4,15,1
expliquait,1,4,15,1
Catherine,1,4,15,1
à,1,4,15,1
Etienne,1,4,15,1
Ils,1,4,15,2
gueulent,1,4,15,2
toujours,1,4,15,2
Et,1,4,16,1
elle,1,4,16,1
reprit,1,4,16,1
sa,1,4,16,1
leçon,1,4,16,1
en,1,4,16,1
fille,1,4,16,1
obligeante,1,4,16,1
Chaque,1,4,16,2
berline,1,4,16,2
chargée,1,4,16,2
arrivait,1,4,16,2
au,1,4,16,2
jour,1,4,16,2
telle,1,4,16,2
quelle,1,4,16,2
partait,1,4,16,2
de,1,4,16,2
la,1,4,16,2
taille,1,4,16,2
marquée,1,4,16,2
d'un,1,4,16,2
jeton,1,4,16,2
spécial,1,4,16,2
pour,1,4,16,2
que,1,4,16,2
le,1,4,16,2
receveur,1,4,16,2
pût,1,4,16,2
la,1,4,16,2
mettre,1,4,16,2
au,1,4,16,2
compte,1,4,16,2
du,1,4,16,2
chantier,1,4,16,2
Aussi,1,4,16,3
devait-on,1,4,16,3
avoir,1,4,16,3
grand,1,4,16,3
soin,1,4,16,3
de,1,4,16,3
l'emplir,1,4,16,3
et,1,4,16,3
de,1,4,16,3
ne,1,4,16,3
prendre,1,4,16,3
que,1,4,16,3
le,1,4,16,3
charbon,1,4,16,3
propre,1,4,16,3
autrement,1,4,16,3
elle,1,4,16,3
était,1,4,16,3
refusée,1,4,16,3
à,1,4,16,3
la,1,4,16,3
recette,1,4,16,3
Le,1,4,17,1
jeune,1,4,17,1
homme,1,4,17,1
dont,1,4,17,1
les,1,4,17,1
yeux,1,4,17,1
s'habituaient,1,4,17,1
à,1,4,17,1
l'obscurité,1,4,17,1
la,1,4,17,1
regardait,1,4,17,1
blanche,1,4,17,1
encore,1,4,17,1
avec,1,4,17,1
son,1,4,17,1
teint,1,4,17,1
de,1,4,17,1
chlorose,1,4,17,1
et,1,4,17,1
il,1,4,17,1
n'aurait,1,4,17,1
pu,1,4,17,1
dire,1,4,17,1
son,1,4,17,1
âge,1,4,17,1
il,1,4,17,1
lui,1,4,17,1
donnait,1,4,17,1
douze,1,4,17,1
ans,1,4,17,1
tellement,1,4,17,1
elle,1,4,17,1
lui,1,4,17,1
semblait,1,4,17,1
frêle,1,4,17,1
Pourtant,1,4,17,2
il,1,4,17,2
la,1,4,17,2
sentait,1,4,17,2
plus,1,4,17,2
vieille,1,4,17,2
d'une,1,4,17,2
liberté,1,4,17,2
de,1,4,17,2
garçon,1,4,17,2
d'une,1,4,17,2
effronterie,1,4,17,2
naïve,1,4,17,2
qui,1,4,17,2
le,1,4,17,2
gênait,1,4,17,2
un,1,4,17,2
peu,1,4,17,2
elle,1,4,17,2
ne,1,4,17,2
lui,1,4,17,2
plaisait,1,4,17,2
pas,1,4,17,2
il,1,4,17,2
trouvait,1,4,17,2
trop,1,4,17,2
gamine,1,4,17,2
sa,1,4,17,2
tête,1,4,17,2
blafarde,1,4,17,2
de,1,4,17,2
Pierrot,1,4,17,2
serrée,1,4,17,2
aux,1,4,17,2
tempes,1,4,17,2
par,1,4,17,2
le,1,4,17,2
béguin,1,4,17,2
Mais,1,4,17,3
ce,1,4,17,3
qui,1,4,17,3
l'étonnait,1,4,17,3
c'était,1,4,17,3
la,1,4,17,3
force,1,4,17,3
de,1,4,17,3
cette,1,4,17,3
enfant,1,4,17,3
une,1,4,17,3
force,1,4,17,3
nerveuse,1,4,17,3
où,1,4,17,3
il,1,4,17,3
entrait,1,4,17,3
beaucoup,1,4,17,3
d'adresse,1,4,17,3
Elle,1,4,17,4
emplissait,1,4,17,4
sa,1,4,17,4
berline,1,4,17,4
plus,1,4,17,4
vite,1,4,17,4
que,1,4,17,4
lui,1,4,17,4
à,1,4,17,4
petits,1,4,17,4
coups,1,4,17,4
de,1,4,17,4
pelle,1,4,17,4
réguliers,1,4,17,4
et,1,4,17,4
rapides,1,4,17,4
elle,1,4,17,4
la,1,4,17,4
poussait,1,4,17,4
ensuite,1,4,17,4
jusqu'au,1,4,17,4
plan,1,4,17,4
incliné,1,4,17,4
d'une,1,4,17,4
seule,1,4,17,4
poussée,1,4,17,4
lente,1,4,17,4
sans,1,4,17,4
accrocs,1,4,17,4
passant,1,4,17,4
à,1,4,17,4
l'aise,1,4,17,4
sous,1,4,17,4
les,1,4,17,4
roches,1,4,17,4
basses,1,4,17,4
Lui,1,4,17,5
se,1,4,17,5
massacrait,1,4,17,5
déraillait,1,4,17,5
restait,1,4,17,5
en,1,4,17,5
détresse,1,4,17,5
A,1,4,18,1
la,1,4,18,1
vérité,1,4,18,1
ce,1,4,18,1
n'était,1,4,18,1
point,1,4,18,1
un,1,4,18,1
chemin,1,4,18,1
commode,1,4,18,1
Il,1,4,18,2
y,1,4,18,2
avait,1,4,18,2
une,1,4,18,2
soixantaine,1,4,18,2
de,1,4,18,2
mètres,1,4,18,2
de,1,4,18,2
la,1,4,18,2
taille,1,4,18,2
au,1,4,18,2
plan,1,4,18,2
incliné,1,4,18,2
et,1,4,18,2
la,1,4,18,2
voie,1,4,18,2
que,1,4,18,2
les,1,4,18,2
mineurs,1,4,18,2
de,1,4,18,2
la,1,4,18,2
coupe,1,4,18,2
à,1,4,18,2
terre,1,4,18,2
n'avaient,1,4,18,2
pas,1,4,18,2
encore,1,4,18,2
élargie,1,4,18,2
était,1,4,18,2
un,1,4,18,2
véritable,1,4,18,2
boyau,1,4,18,2
de,1,4,18,2
toit,1,4,18,2
très,1,4,18,2
inégal,1,4,18,2
renflé,1,4,18,2
de,1,4,18,2
continuelles,1,4,18,2
bosses,1,4,18,2
à,1,4,18,2
certaines,1,4,18,2
places,1,4,18,2
la,1,4,18,2
berline,1,4,18,2
chargée,1,4,18,2
passait,1,4,18,2
tout,1,4,18,2
juste,1,4,18,2
le,1,4,18,2
herscheur,1,4,18,2
devait,1,4,18,2
s'aplatir,1,4,18,2
pousser,1,4,18,2
sur,1,4,18,2
les,1,4,18,2
genoux,1,4,18,2
pour,1,4,18,2
ne,1,4,18,2
pas,1,4,18,2
se,1,4,18,2
fendre,1,4,18,2
la,1,4,18,2
tête,1,4,18,2
D'ailleurs,1,4,18,3
les,1,4,18,3
bois,1,4,18,3
pliaient,1,4,18,3
et,1,4,18,3
cassaient,1,4,18,3
déjà,1,4,18,3
On,1,4,18,4
les,1,4,18,4
voyait,1,4,18,4
rompus,1,4,18,4
au,1,4,18,4
milieu,1,4,18,4
en,1,4,18,4
longues,1,4,18,4
déchirures,1,4,18,4
pâles,1,4,18,4
ainsi,1,4,18,4
que,1,4,18,4
des,1,4,18,4
béquilles,1,4,18,4
trop,1,4,18,4
faibles,1,4,18,4
Il,1,4,18,5
fallait,1,4,18,5
prendre,1,4,18,5
garde,1,4,18,5
de,1,4,18,5
s'écorcher,1,4,18,5
à,1,4,18,5
ces,1,4,18,5
cassures,1,4,18,5
et,1,4,18,5
sous,1,4,18,5
le,1,4,18,5
lent,1,4,18,5
écrasement,1,4,18,5
qui,1,4,18,5
faisait,1,4,18,5
éclater,1,4,18,5
des,1,4,18,5
rondins,1,4,18,5
de,1,4,18,5
chêne,1,4,18,5
gros,1,4,18,5
comme,1,4,18,5
la,1,4,18,5
cuisse,1,4,18,5
on,1,4,18,5
se,1,4,18,5
coulait,1,4,18,5
à,1,4,18,5
plat,1,4,18,5
ventre,1,4,18,5
avec,1,4,18,5
la,1,4,18,5
sourde,1,4,18,5
inquiétude,1,4,18,5
d'entendre,1,4,18,5
brusquement,1,4,18,5
craquer,1,4,18,5
son,1,4,18,5
dos,1,4,18,5
Encore,1,4,19,1
dit,1,4,19,2
Catherine,1,4,19,2
en,1,4,19,2
riant,1,4,19,2
La,1,4,20,1
berline,1,4,20,1
d'Etienne,1,4,20,1
venait,1,4,20,1
de,1,4,20,1
dérailler,1,4,20,1
au,1,4,20,1
passage,1,4,20,1
le,1,4,20,1
plus,1,4,20,1
difficile,1,4,20,1
il,1,4,20,2
n'arrivait,1,4,20,2
point,1,4,20,2
à,1,4,20,2
rouler,1,4,20,2
droit,1,4,20,2
sur,1,4,20,2
ces,1,4,20,2
rails,1,4,20,2
qui,1,4,20,2
se,1,4,20,2
faussaient,1,4,20,2
dans,1,4,20,2
la,1,4,20,2
terre,1,4,20,2
humide,1,4,20,2
et,1,4,20,2
il,1,4,20,2
jurait,1,4,20,2
il,1,4,20,2
s'emportait,1,4,20,2
se,1,4,20,2
battait,1,4,20,2
rageusement,1,4,20,2
avec,1,4,20,2
les,1,4,20,2
roues,1,4,20,2
qu'il,1,4,20,2
ne,1,4,20,2
pouvait,1,4,20,2
malgré,1,4,20,2
des,1,4,20,2
efforts,1,4,20,2
exagérés,1,4,20,2
remettre,1,4,20,2
en,1,4,20,2
place,1,4,20,2
Attends,1,4,21,1
donc,1,4,21,1
reprit,1,4,21,1
la,1,4,21,1
jeune,1,4,21,1
fille,1,4,21,1
Si,1,4,21,2
tu,1,4,21,2
te,1,4,21,2
fâches,1,4,21,2
jamais,1,4,21,2
ça,1,4,21,2
ne,1,4,21,2
marchera,1,4,21,2
Adroitement,1,4,22,1
elle,1,4,22,1
s'était,1,4,22,1
glissée,1,4,22,1
avait,1,4,22,1
enfoncé,1,4,22,1
à,1,4,22,1
reculons,1,4,22,1
le,1,4,22,1
derrière,1,4,22,1
