Mots,Partie,Chapitre,Paragraphe,Phrase
avec,4,4,22,5
les,4,4,22,5
miracles,4,4,22,5
Le,4,4,22,6
parti,4,4,22,6
le,4,4,22,6
plus,4,4,22,6
sage,4,4,22,6
quand,4,4,22,6
on,4,4,22,6
ne,4,4,22,6
voulait,4,4,22,6
pas,4,4,22,6
se,4,4,22,6
casser,4,4,22,6
le,4,4,22,6
nez,4,4,22,6
c'était,4,4,22,6
de,4,4,22,6
marcher,4,4,22,6
droit,4,4,22,6
d'exiger,4,4,22,6
les,4,4,22,6
réformes,4,4,22,6
possibles,4,4,22,6
d'améliorer,4,4,22,6
enfin,4,4,22,6
le,4,4,22,6
sort,4,4,22,6
des,4,4,22,6
travailleurs,4,4,22,6
dans,4,4,22,6
toutes,4,4,22,6
les,4,4,22,6
occasions,4,4,22,6
Ainsi,4,4,22,7
lui,4,4,22,7
se,4,4,22,7
faisait,4,4,22,7
fort,4,4,22,7
s'il,4,4,22,7
s'en,4,4,22,7
occupait,4,4,22,7
d'amener,4,4,22,7
la,4,4,22,7
Compagnie,4,4,22,7
à,4,4,22,7
des,4,4,22,7
conditions,4,4,22,7
meilleures,4,4,22,7
au,4,4,22,7
lieu,4,4,22,7
que,4,4,22,7
va,4,4,22,7
te,4,4,22,7
faire,4,4,22,7
fiche,4,4,22,7
on,4,4,22,8
y,4,4,22,8
crèverait,4,4,22,8
tous,4,4,22,8
en,4,4,22,8
s'obstinant,4,4,22,8
Etienne,4,4,23,1
l'avait,4,4,23,1
laissé,4,4,23,1
parler,4,4,23,1
la,4,4,23,1
parole,4,4,23,1
coupée,4,4,23,1
par,4,4,23,1
l'indignation,4,4,23,1
Puis,4,4,23,2
il,4,4,23,2
cria,4,4,23,2
Nom,4,4,24,1
de,4,4,24,1
Dieu,4,4,24,1
tu,4,4,24,2
n'as,4,4,24,2
donc,4,4,24,2
pas,4,4,24,2
de,4,4,24,2
sang,4,4,24,2
dans,4,4,24,2
les,4,4,24,2
veines,4,4,24,2
Un,4,4,25,1
instant,4,4,25,1
il,4,4,25,1
l'aurait,4,4,25,1
giflé,4,4,25,1
et,4,4,25,1
pour,4,4,25,1
résister,4,4,25,1
à,4,4,25,1
la,4,4,25,1
tentation,4,4,25,1
il,4,4,25,1
se,4,4,25,1
lança,4,4,25,1
dans,4,4,25,1
la,4,4,25,1
salle,4,4,25,1
à,4,4,25,1
grands,4,4,25,1
pas,4,4,25,1
il,4,4,25,1
soulagea,4,4,25,1
sa,4,4,25,1
fureur,4,4,25,1
sur,4,4,25,1
les,4,4,25,1
bancs,4,4,25,1
au,4,4,25,1
travers,4,4,25,1
desquels,4,4,25,1
il,4,4,25,1
s'ouvrait,4,4,25,1
un,4,4,25,1
passage,4,4,25,1
Fermez,4,4,26,1
la,4,4,26,1
porte,4,4,26,1
au,4,4,26,1
moins,4,4,26,1
fit,4,4,26,1
remarquer,4,4,26,1
Souvarine,4,4,26,1
On,4,4,26,2
n'a,4,4,26,2
pas,4,4,26,2
besoin,4,4,26,2
d'entendre,4,4,26,2
Après,4,4,27,1
être,4,4,27,1
allé,4,4,27,1
lui-même,4,4,27,1
la,4,4,27,1
fermer,4,4,27,1
il,4,4,27,1
s'assit,4,4,27,1
tranquillement,4,4,27,1
sur,4,4,27,1
une,4,4,27,1
des,4,4,27,1
chaises,4,4,27,1
du,4,4,27,1
bureau,4,4,27,1
Il,4,4,27,2
avait,4,4,27,2
roulé,4,4,27,2
une,4,4,27,2
cigarette,4,4,27,2
il,4,4,27,2
regardait,4,4,27,2
les,4,4,27,2
deux,4,4,27,2
autres,4,4,27,2
de,4,4,27,2
son,4,4,27,2
oeil,4,4,27,2
doux,4,4,27,2
et,4,4,27,2
fin,4,4,27,2
les,4,4,27,2
lèvres,4,4,27,2
pincées,4,4,27,2
d'un,4,4,27,2
mince,4,4,27,2
sourire,4,4,27,2
Quand,4,4,28,1
tu,4,4,28,1
te,4,4,28,1
fâcheras,4,4,28,1
ça,4,4,28,1
n'avance,4,4,28,1
à,4,4,28,1
rien,4,4,28,1
reprit,4,4,28,1
judicieusement,4,4,28,1
Rasseneur,4,4,28,1
Moi,4,4,28,2
j'ai,4,4,28,2
cru,4,4,28,2
d'abord,4,4,28,2
que,4,4,28,2
tu,4,4,28,2
avais,4,4,28,2
du,4,4,28,2
bon,4,4,28,2
sens,4,4,28,2
C'était,4,4,28,3
très,4,4,28,3
bien,4,4,28,3
de,4,4,28,3
recommander,4,4,28,3
le,4,4,28,3
calme,4,4,28,3
aux,4,4,28,3
camarades,4,4,28,3
de,4,4,28,3
les,4,4,28,3
forcer,4,4,28,3
à,4,4,28,3
ne,4,4,28,3
pas,4,4,28,3
remuer,4,4,28,3
de,4,4,28,3
chez,4,4,28,3
eux,4,4,28,3
d'user,4,4,28,3
de,4,4,28,3
ton,4,4,28,3
pouvoir,4,4,28,3
enfin,4,4,28,3
pour,4,4,28,3
le,4,4,28,3
maintien,4,4,28,3
de,4,4,28,3
l'ordre,4,4,28,3
Et,4,4,28,4
maintenant,4,4,28,4
voilà,4,4,28,4
que,4,4,28,4
tu,4,4,28,4
vas,4,4,28,4
les,4,4,28,4
jeter,4,4,28,4
dans,4,4,28,4
le,4,4,28,4
gâchis,4,4,28,4
A,4,4,29,1
chacune,4,4,29,1
de,4,4,29,1
ses,4,4,29,1
courses,4,4,29,1
au,4,4,29,1
milieu,4,4,29,1
des,4,4,29,1
bancs,4,4,29,1
Etienne,4,4,29,1
revenait,4,4,29,1
vers,4,4,29,1
le,4,4,29,1
cabaretier,4,4,29,1
le,4,4,29,1
saisissait,4,4,29,1
par,4,4,29,1
les,4,4,29,1
épaules,4,4,29,1
le,4,4,29,1
secouait,4,4,29,1
en,4,4,29,1
lui,4,4,29,1
criant,4,4,29,1
ses,4,4,29,1
réponses,4,4,29,1
dans,4,4,29,1
la,4,4,29,1
face,4,4,29,1
Mais,4,4,30,1
tonnerre,4,4,30,1
de,4,4,30,1
Dieu,4,4,30,1
je,4,4,30,2
veux,4,4,30,2
bien,4,4,30,2
être,4,4,30,2
calme,4,4,30,2
Oui,4,4,30,3
je,4,4,30,3
leur,4,4,30,3
ai,4,4,30,3
imposé,4,4,30,3
une,4,4,30,3
discipline,4,4,30,3
oui,4,4,30,4
je,4,4,30,4
leur,4,4,30,4
conseille,4,4,30,4
encore,4,4,30,4
de,4,4,30,4
ne,4,4,30,4
pas,4,4,30,4
bouger,4,4,30,4
Seulement,4,4,30,5
à,4,4,30,5
ne,4,4,30,5
faut,4,4,30,5
pas,4,4,30,5
qu'on,4,4,30,5
se,4,4,30,5
foute,4,4,30,5
de,4,4,30,5
nous,4,4,30,5
à,4,4,30,5
la,4,4,30,5
fin,4,4,30,5
Tu,4,4,30,6
es,4,4,30,6
heureux,4,4,30,6
de,4,4,30,6
rester,4,4,30,6
froid,4,4,30,6
Moi,4,4,30,7
il,4,4,30,7
y,4,4,30,7
a,4,4,30,7
des,4,4,30,7
heures,4,4,30,7
où,4,4,30,7
je,4,4,30,7
sens,4,4,30,7
ma,4,4,30,7
tête,4,4,30,7
qui,4,4,30,7
déménage,4,4,30,7
C'était,4,4,31,1
de,4,4,31,1
son,4,4,31,1
côté,4,4,31,1
une,4,4,31,1
confession,4,4,31,1
Il,4,4,31,2
se,4,4,31,2
raillait,4,4,31,2
de,4,4,31,2
ses,4,4,31,2
illusions,4,4,31,2
de,4,4,31,2
néophyte,4,4,31,2
de,4,4,31,2
son,4,4,31,2
rêve,4,4,31,2
religieux,4,4,31,2
d'une,4,4,31,2
cité,4,4,31,2
où,4,4,31,2
la,4,4,31,2
justice,4,4,31,2
allait,4,4,31,2
régner,4,4,31,2
bientôt,4,4,31,2
entre,4,4,31,2
les,4,4,31,2
hommes,4,4,31,2
devenus,4,4,31,2
frères,4,4,31,2
Un,4,4,31,3
bon,4,4,31,3
moyen,4,4,31,3
vraiment,4,4,31,3
se,4,4,31,3
croiser,4,4,31,3
les,4,4,31,3
bras,4,4,31,3
et,4,4,31,3
attendre,4,4,31,3
si,4,4,31,3
l'on,4,4,31,3
voulait,4,4,31,3
voir,4,4,31,3
les,4,4,31,3
hommes,4,4,31,3
se,4,4,31,3
manger,4,4,31,3
entre,4,4,31,3
eux,4,4,31,3
jusqu'à,4,4,31,3
la,4,4,31,3
fin,4,4,31,3
du,4,4,31,3
monde,4,4,31,3
comme,4,4,31,3
des,4,4,31,3
loups,4,4,31,3
Non,4,4,31,4
il,4,4,31,5
fallait,4,4,31,5
s'en,4,4,31,5
mêler,4,4,31,5
autrement,4,4,31,5
l'injustice,4,4,31,5
serait,4,4,31,5
éternelle,4,4,31,5
toujours,4,4,31,5
les,4,4,31,5
riches,4,4,31,5
suceraient,4,4,31,5
le,4,4,31,5
sang,4,4,31,5
des,4,4,31,5
pauvres,4,4,31,5
Aussi,4,4,31,6
ne,4,4,31,6
se,4,4,31,6
pardonnait-il,4,4,31,6
pas,4,4,31,6
la,4,4,31,6
bêtise,4,4,31,6
d'avoir,4,4,31,6
dit,4,4,31,6
autrefois,4,4,31,6
qu'on,4,4,31,6
devait,4,4,31,6
bannir,4,4,31,6
la,4,4,31,6
politique,4,4,31,6
de,4,4,31,6
la,4,4,31,6
question,4,4,31,6
sociale,4,4,31,6
Il,4,4,31,7
ne,4,4,31,7
savait,4,4,31,7
rien,4,4,31,7
alors,4,4,31,7
et,4,4,31,7
depuis,4,4,31,7
il,4,4,31,7
avait,4,4,31,7
lu,4,4,31,7
il,4,4,31,7
avait,4,4,31,7
étudié,4,4,31,7
Maintenant,4,4,31,8
ses,4,4,31,8
idées,4,4,31,8
étaient,4,4,31,8
mûres,4,4,31,8
il,4,4,31,8
se,4,4,31,8
vantait,4,4,31,8
d'avoir,4,4,31,8
un,4,4,31,8
système,4,4,31,8
Pourtant,4,4,31,9
il,4,4,31,9
l'expliquait,4,4,31,9
mal,4,4,31,9
en,4,4,31,9
phrases,4,4,31,9
dont,4,4,31,9
la,4,4,31,9
confusion,4,4,31,9
gardait,4,4,31,9
un,4,4,31,9
peu,4,4,31,9
de,4,4,31,9
toutes,4,4,31,9
les,4,4,31,9
théories,4,4,31,9
traversées,4,4,31,9
et,4,4,31,9
successivement,4,4,31,9
abandonnées,4,4,31,9
Au,4,4,31,10
sommet,4,4,31,10
restait,4,4,31,10
debout,4,4,31,10
l'idée,4,4,31,10
de,4,4,31,10
Karl,4,4,31,10
Marx,4,4,31,10
le,4,4,31,10
capital,4,4,31,10
était,4,4,31,10
le,4,4,31,10
résultat,4,4,31,10
de,4,4,31,10
la,4,4,31,10
spoliation,4,4,31,10
le,4,4,31,10
travail,4,4,31,10
avait,4,4,31,10
le,4,4,31,10
devoir,4,4,31,10
et,4,4,31,10
le,4,4,31,10
droit,4,4,31,10
de,4,4,31,10
reconquérir,4,4,31,10
cette,4,4,31,10
richesse,4,4,31,10
volée,4,4,31,10
Dans,4,4,31,11
la,4,4,31,11
pratique,4,4,31,11
il,4,4,31,11
s'était,4,4,31,11
d'abord,4,4,31,11
avec,4,4,31,11
Proudhon,4,4,31,11
laissé,4,4,31,11
prendre,4,4,31,11
par,4,4,31,11
la,4,4,31,11
chimère,4,4,31,11
du,4,4,31,11
crédit,4,4,31,11
mutuel,4,4,31,11
d'une,4,4,31,11
vaste,4,4,31,11
banque,4,4,31,11
d'échange,4,4,31,11
qui,4,4,31,11
supprimait,4,4,31,11
les,4,4,31,11
intermédiaires,4,4,31,11
puis,4,4,31,11
les,4,4,31,11
sociétés,4,4,31,11
coopératives,4,4,31,11
de,4,4,31,11
Lassalle,4,4,31,11
dotées,4,4,31,11
par,4,4,31,11
l'Etat,4,4,31,11
transformant,4,4,31,11
peu,4,4,31,11
à,4,4,31,11
peu,4,4,31,11
la,4,4,31,11
terre,4,4,31,11
en,4,4,31,11
une,4,4,31,11
seule,4,4,31,11
ville,4,4,31,11
industrielle,4,4,31,11
l'avaient,4,4,31,11
passionné,4,4,31,11
jusqu'au,4,4,31,11
jour,4,4,31,11
où,4,4,31,11
le,4,4,31,11
dégoût,4,4,31,11
lui,4,4,31,11
en,4,4,31,11
était,4,4,31,11
venu,4,4,31,11
devant,4,4,31,11
la,4,4,31,11
difficulté,4,4,31,11
du,4,4,31,11
contrôle,4,4,31,11
et,4,4,31,11
il,4,4,31,11
en,4,4,31,11
arrivait,4,4,31,11
depuis,4,4,31,11
peu,4,4,31,11
au,4,4,31,11
collectivisme,4,4,31,11
il,4,4,31,11
demandait,4,4,31,11
que,4,4,31,11
tous,4,4,31,11
les,4,4,31,11
instruments,4,4,31,11
du,4,4,31,11
travail,4,4,31,11
fussent,4,4,31,11
rendus,4,4,31,11
à,4,4,31,11
la,4,4,31,11
collectivité,4,4,31,11
Mais,4,4,31,12
cela,4,4,31,12
demeurait,4,4,31,12
vague,4,4,31,12
il,4,4,31,12
ne,4,4,31,12
savait,4,4,31,12
comment,4,4,31,12
réaliser,4,4,31,12
ce,4,4,31,12
nouveau,4,4,31,12
rêve,4,4,31,12
empêché,4,4,31,12
encore,4,4,31,12
par,4,4,31,12
les,4,4,31,12
scrupules,4,4,31,12
de,4,4,31,12
sa,4,4,31,12
sensibilité,4,4,31,12
et,4,4,31,12
de,4,4,31,12
sa,4,4,31,12
raison,4,4,31,12
n'osant,4,4,31,12
risquer,4,4,31,12
les,4,4,31,12
affirmations,4,4,31,12
absolues,4,4,31,12
des,4,4,31,12
sectaires,4,4,31,12
Il,4,4,31,13
en,4,4,31,13
était,4,4,31,13
simplement,4,4,31,13
à,4,4,31,13
dire,4,4,31,13
qu'il,4,4,31,13
s'agissait,4,4,31,13
de,4,4,31,13
s'emparer,4,4,31,13
du,4,4,31,13
gouvernement,4,4,31,13
avant,4,4,31,13
tout,4,4,31,13
Ensuite,4,4,31,14
on,4,4,31,14
verrait,4,4,31,14
Mais,4,4,32,1
qu'est-ce,4,4,32,1
qu'il,4,4,32,1
te,4,4,32,1
prend,4,4,32,1
pourquoi,4,4,32,2
passes-tu,4,4,32,2
aux,4,4,32,2
bourgeois,4,4,32,2
continua-t-il,4,4,32,3
avec,4,4,32,3
violence,4,4,32,3
en,4,4,32,3
revenant,4,4,32,3
se,4,4,32,3
planter,4,4,32,3
devant,4,4,32,3
le,4,4,32,3
cabaretier,4,4,32,3
Toi-même,4,4,32,4
tu,4,4,32,4
le,4,4,32,4
disais,4,4,32,4
il,4,4,32,4
faut,4,4,32,4
que,4,4,32,4
ça,4,4,32,4
pète,4,4,32,4
Rasseneur,4,4,33,1
rougit,4,4,33,1
légèrement,4,4,33,1
Oui,4,4,34,1
je,4,4,34,1
l'ai,4,4,34,1
dit,4,4,34,1
Et,4,4,34,2
si,4,4,34,2
ça,4,4,34,2
pète,4,4,34,2
tu,4,4,34,2
verras,4,4,34,2
que,4,4,34,2
je,4,4,34,2
ne,4,4,34,2
suis,4,4,34,2
pas,4,4,34,2
plus,4,4,34,2
lâche,4,4,34,2
qu'un,4,4,34,2
autre,4,4,34,2
Seulement,4,4,34,2
je,4,4,34,2
refuse,4,4,34,2
d'être,4,4,34,2
avec,4,4,34,2
ceux,4,4,34,2
qui,4,4,34,2
augmentent,4,4,34,2
le,4,4,34,2
gâchis,4,4,34,2
pour,4,4,34,2
y,4,4,34,2
pêcher,4,4,34,2
une,4,4,34,2
position,4,4,34,2
A,4,4,35,1
son,4,4,35,1
tour,4,4,35,1
Etienne,4,4,35,1
fut,4,4,35,1
pris,4,4,35,1
de,4,4,35,1
rougeur,4,4,35,1
Les,4,4,35,2
deux,4,4,35,2
hommes,4,4,35,2
ne,4,4,35,2
crièrent,4,4,35,2
plus,4,4,35,2
devenus,4,4,35,2
aigres,4,4,35,2
et,4,4,35,2
mauvais,4,4,35,2
gagnés,4,4,35,2
par,4,4,35,2
le,4,4,35,2
froid,4,4,35,2
de,4,4,35,2
leur,4,4,35,2
rivalité,4,4,35,2
C'était,4,4,35,3
au,4,4,35,3
fond,4,4,35,3
ce,4,4,35,3
qui,4,4,35,3
outrait,4,4,35,3
les,4,4,35,3
systèmes,4,4,35,3
jetant,4,4,35,3
l'un,4,4,35,3
à,4,4,35,3
une,4,4,35,3
exagération,4,4,35,3
révolutionnaire,4,4,35,3
poussant,4,4,35,3
l'autre,4,4,35,3
à,4,4,35,3
une,4,4,35,3
affectation,4,4,35,3
de,4,4,35,3
prudence,4,4,35,3
les,4,4,35,3
emportant,4,4,35,3
malgré,4,4,35,3
eux,4,4,35,3
au-delà,4,4,35,3
de,4,4,35,3
leurs,4,4,35,3
idées,4,4,35,3
vraies,4,4,35,3
dans,4,4,35,3
ces,4,4,35,3
fatalités,4,4,35,3
des,4,4,35,3
rôles,4,4,35,3
qu'on,4,4,35,3
ne,4,4,35,3
choisit,4,4,35,3
pas,4,4,35,3
soi-même,4,4,35,3
Et,4,4,35,4
Souvarine,4,4,35,4
qui,4,4,35,4
les,4,4,35,4
écoutait,4,4,35,4
laissa,4,4,35,4
voir,4,4,35,4
sur,4,4,35,4
son,4,4,35,4
visage,4,4,35,4
de,4,4,35,4
fille,4,4,35,4
blonde,4,4,35,4
un,4,4,35,4
mépris,4,4,35,4
silencieux,4,4,35,4
l'écrasant,4,4,35,4
mépris,4,4,35,4
de,4,4,35,4
l'homme,4,4,35,4
prêt,4,4,35,4
à,4,4,35,4
donner,4,4,35,4
sa,4,4,35,4
vie,4,4,35,4
obscurément,4,4,35,4
sans,4,4,35,4
même,4,4,35,4
en,4,4,35,4
tirer,4,4,35,4
l'éclat,4,4,35,4
du,4,4,35,4
martyre,4,4,35,4
Alors,4,4,36,1
c'est,4,4,36,1
pour,4,4,36,1
moi,4,4,36,1
que,4,4,36,1
tu,4,4,36,1
dis,4,4,36,1
ça,4,4,36,1
demanda,4,4,36,2
Etienne,4,4,36,2
Tu,4,4,36,3
es,4,4,36,3
jaloux,4,4,36,3
Jaloux,4,4,37,1
de,4,4,37,1
quoi,4,4,37,1
répondit,4,4,37,2
Rasseneur,4,4,37,2
Je,4,4,37,3
ne,4,4,37,3
me,4,4,37,3
pose,4,4,37,3
pas,4,4,37,3
en,4,4,37,3
grand,4,4,37,3
homme,4,4,37,3
je,4,4,37,3
ne,4,4,37,3
cherche,4,4,37,3
pas,4,4,37,3
à,4,4,37,3
créer,4,4,37,3
une,4,4,37,3
section,4,4,37,3
à,4,4,37,3
Montsou,4,4,37,3
pour,4,4,37,3
en,4,4,37,3
devenir,4,4,37,3
le,4,4,37,3
secrétaire,4,4,37,3
L'autre,4,4,38,1
voulut,4,4,38,1
l'interrompre,4,4,38,1
mais,4,4,38,1
il,4,4,38,1
ajouta,4,4,38,1
Sois,4,4,39,1
donc,4,4,39,1
franc,4,4,39,1
tu,4,4,39,2
te,4,4,39,2
fiches,4,4,39,2
de,4,4,39,2
l'Internationale,4,4,39,2
tu,4,4,39,2
brûles,4,4,39,2
seulement,4,4,39,2
d'être,4,4,39,2
à,4,4,39,2
notre,4,4,39,2
tête,4,4,39,2
de,4,4,39,2
faire,4,4,39,2
le,4,4,39,2
monsieur,4,4,39,2
en,4,4,39,2
correspondant,4,4,39,2
avec,4,4,39,2
le,4,4,39,2
fameux,4,4,39,2
Conseil,4,4,39,2
fédéral,4,4,39,2
du,4,4,39,2
Nord,4,4,39,2
Un,4,4,40,1
silence,4,4,40,1
régna,4,4,40,1
Etienne,4,4,40,2
frémissant,4,4,40,2
reprit,4,4,40,2
C'est,4,4,41,1
bon,4,4,41,1
Je,4,4,41,1
croyais,4,4,41,1
n'avoir,4,4,41,1
rien,4,4,41,1
à,4,4,41,1
me,4,4,41,1
reprocher,4,4,41,1
Toujours,4,4,41,2
je,4,4,41,2
te,4,4,41,2
consultais,4,4,41,2
car,4,4,41,2
je,4,4,41,2
savais,4,4,41,2
que,4,4,41,2
tu,4,4,41,2
avais,4,4,41,2
combattu,4,4,41,2
ici,4,4,41,2
longtemps,4,4,41,2
avant,4,4,41,2
moi,4,4,41,2
Mais,4,4,41,3
puisque,4,4,41,3
tu,4,4,41,3
ne,4,4,41,3
peux,4,4,41,3
souffrir,4,4,41,3
personne,4,4,41,3
à,4,4,41,3
ton,4,4,41,3
côté,4,4,41,3
j'agirai,4,4,41,3
désormais,4,4,41,3
tout,4,4,41,3
seul,4,4,41,3
Et,4,4,41,4
d'abord,4,4,41,4
je,4,4,41,4
t'avertis,4,4,41,4
que,4,4,41,4
la,4,4,41,4
réunion,4,4,41,4
aura,4,4,41,4
lieu,4,4,41,4
même,4,4,41,4
si,4,4,41,4
Pluchart,4,4,41,4
ne,4,4,41,4
vient,4,4,41,4
pas,4,4,41,4
et,4,4,41,4
que,4,4,41,4
les,4,4,41,4
camarades,4,4,41,4
adhéreront,4,4,41,4
malgré,4,4,41,4
toi,4,4,41,4
Oh,4,4,42,1
adhérer,4,4,42,2
murmura,4,4,42,2
le,4,4,42,2
cabaretier,4,4,42,2
ce,4,4,42,2
n'est,4,4,42,2
pas,4,4,42,2
fait,4,4,42,2
Il,4,4,42,2
faudra,4,4,42,2
les,4,4,42,2
décider,4,4,42,2
à,4,4,42,2
payer,4,4,42,2
la,4,4,42,2
cotisation,4,4,42,2
Nullement,4,4,43,1
L'Internationale,4,4,43,2
accorde,4,4,43,2
du,4,4,43,2
temps,4,4,43,2
aux,4,4,43,2
ouvriers,4,4,43,2
en,4,4,43,2
grève,4,4,43,2
Nous,4,4,43,3
paierons,4,4,43,3
plus,4,4,43,3
tard,4,4,43,3
et,4,4,43,3
c'est,4,4,43,3
elle,4,4,43,3
qui,4,4,43,3
tout,4,4,43,3
de,4,4,43,3
suite,4,4,43,3
viendra,4,4,43,3
à,4,4,43,3
notre,4,4,43,3
secours,4,4,43,3
Rasseneur,4,4,44,1
du,4,4,44,1
coup,4,4,44,1
s'emporta,4,4,44,1
Eh,4,4,45,1
bien,4,4,45,1
nous,4,4,45,2
allons,4,4,45,2
voir,4,4,45,2
J'en,4,4,45,2
suis,4,4,45,2
de,4,4,45,2
ta,4,4,45,2
réunion,4,4,45,2
et,4,4,45,2
je,4,4,45,2
parlerai,4,4,45,2
Oui,4,4,45,3
je,4,4,45,3
ne,4,4,45,3
te,4,4,45,3
laisserai,4,4,45,3
pas,4,4,45,3
tourner,4,4,45,3
la,4,4,45,3
tête,4,4,45,3
aux,4,4,45,3
amis,4,4,45,3
je,4,4,45,3
les,4,4,45,3
éclairerai,4,4,45,3
sur,4,4,45,3
leurs,4,4,45,3
intérêts,4,4,45,3
véritables,4,4,45,3
Nous,4,4,45,4
saurons,4,4,45,4
lequel,4,4,45,4
ils,4,4,45,4
entendent,4,4,45,4
suivre,4,4,45,4
de,4,4,45,4
moi,4,4,45,4
qu'ils,4,4,45,4
connaissent,4,4,45,4
depuis,4,4,45,4
trente,4,4,45,4
ans,4,4,45,4
ou,4,4,45,4
de,4,4,45,4
toi,4,4,45,4
qui,4,4,45,4
as,4,4,45,4
tout,4,4,45,4
bouleversé,4,4,45,4
chez,4,4,45,4
nous,4,4,45,4
en,4,4,45,4
moins,4,4,45,4
d'une,4,4,45,4
année,4,4,45,4
Non,4,4,45,5
non,4,4,45,6
fous-moi,4,4,45,7
la,4,4,45,7
paix,4,4,45,7
c'est,4,4,45,8
maintenant,4,4,45,8
à,4,4,45,8
qui,4,4,45,8
écrasera,4,4,45,8
l'autre,4,4,45,8
Et,4,4,46,1
il,4,4,46,1
sortit,4,4,46,1
en,4,4,46,1
faisant,4,4,46,1
claquer,4,4,46,1
la,4,4,46,1
porte,4,4,46,1
Les,4,4,46,2
guirlandes,4,4,46,2
de,4,4,46,2
fleurs,4,4,46,2
tremblèrent,4,4,46,2
au,4,4,46,2
plafond,4,4,46,2
les,4,4,46,2
écussons,4,4,46,2
dorés,4,4,46,2
sautèrent,4,4,46,2
contre,4,4,46,2
les,4,4,46,2
murs,4,4,46,2
Puis,4,4,46,3
la,4,4,46,3
grande,4,4,46,3
salle,4,4,46,3
retomba,4,4,46,3
à,4,4,46,3
sa,4,4,46,3
paix,4,4,46,3
lourde,4,4,46,3
Souvarine,4,4,47,1
fumait,4,4,47,1
de,4,4,47,1
son,4,4,47,1
air,4,4,47,1
doux,4,4,47,1
assis,4,4,47,1
devant,4,4,47,1
la,4,4,47,1
table,4,4,47,1
Après,4,4,47,2
avoir,4,4,47,2
marché,4,4,47,2
un,4,4,47,2
instant,4,4,47,2
en,4,4,47,2
silence,4,4,47,2
Etienne,4,4,47,2
se,4,4,47,2
soulageait,4,4,47,2
longuement,4,4,47,2
Etait-ce,4,4,47,3
sa,4,4,47,3
faute,4,4,47,3
si,4,4,47,3
on,4,4,47,3
lâchait,4,4,47,3
ce,4,4,47,3
gros,4,4,47,3
fainéant,4,4,47,3
pour,4,4,47,3
venir,4,4,47,3
à,4,4,47,3
lui,4,4,47,3
et,4,4,47,4
il,4,4,47,4
se,4,4,47,4
défendait,4,4,47,4
d'avoir,4,4,47,4
recherché,4,4,47,4
la,4,4,47,4
popularité,4,4,47,4
il,4,4,47,4
ne,4,4,47,4
savait,4,4,47,4
pas,4,4,47,4
même,4,4,47,4
comment,4,4,47,4
tout,4,4,47,4
cela,4,4,47,4
s'était,4,4,47,4
fait,4,4,47,4
la,4,4,47,4
bonne,4,4,47,4
amitié,4,4,47,4
du,4,4,47,4
coron,4,4,47,4
la,4,4,47,4
confiance,4,4,47,4
des,4,4,47,4
mineurs,4,4,47,4
le,4,4,47,4
pouvoir,4,4,47,4
qu'il,4,4,47,4
avait,4,4,47,4
sur,4,4,47,4
eux,4,4,47,4
à,4,4,47,4
cette,4,4,47,4
heure,4,4,47,4
Il,4,4,47,5
s'indignait,4,4,47,5
qu'on,4,4,47,5
l'accusât,4,4,47,5
de,4,4,47,5
vouloir,4,4,47,5
pousser,4,4,47,5
au,4,4,47,5
gâchis,4,4,47,5
par,4,4,47,5
ambition,4,4,47,5
il,4,4,47,5
tapait,4,4,47,5
sur,4,4,47,5
sa,4,4,47,5
poitrine,4,4,47,5
en,4,4,47,5
protestant,4,4,47,5
de,4,4,47,5
sa,4,4,47,5
fraternité,4,4,47,5
Brusquement,4,4,48,1
il,4,4,48,1
s'arrêta,4,4,48,1
devant,4,4,48,1
Souvarine,4,4,48,1
il,4,4,48,1
cria,4,4,48,1
Vois-tu,4,4,49,1
si,4,4,49,1
je,4,4,49,1
savais,4,4,49,1
coûter,4,4,49,1
une,4,4,49,1
goutte,4,4,49,1
de,4,4,49,1
sang,4,4,49,1
à,4,4,49,1
un,4,4,49,1
ami,4,4,49,1
je,4,4,49,1
filerais,4,4,49,1
tout,4,4,49,1
de,4,4,49,1
suite,4,4,49,1
en,4,4,49,1
Amérique,4,4,49,1
Le,4,4,50,1
machineur,4,4,50,1
haussa,4,4,50,1
les,4,4,50,1
épaules,4,4,50,1
et,4,4,50,1
un,4,4,50,1
sourire,4,4,50,1
amincit,4,4,50,1
de,4,4,50,1
nouveau,4,4,50,1
ses,4,4,50,1
lèvres,4,4,50,1
Oh,4,4,51,1
du,4,4,51,2
sang,4,4,51,2
murmura-t-il,4,4,51,2
qu'est-ce,4,4,51,2
que,4,4,51,2
ça,4,4,51,2
fait,4,4,51,2
la,4,4,51,3
terre,4,4,51,3
en,4,4,51,3
a,4,4,51,3
besoin,4,4,51,3
Etienne,4,4,52,1
se,4,4,52,1
calmant,4,4,52,1
prit,4,4,52,1
une,4,4,52,1
chaise,4,4,52,1
et,4,4,52,1
s'accouda,4,4,52,1
de,4,4,52,1
l'autre,4,4,52,1
côté,4,4,52,1
de,4,4,52,1
la,4,4,52,1
table,4,4,52,1
Cette,4,4,52,2
face,4,4,52,2
blonde,4,4,52,2
dont,4,4,52,2
les,4,4,52,2
yeux,4,4,52,2
rêveurs,4,4,52,2
s'ensauvageaient,4,4,52,2
parfois,4,4,52,2
d'une,4,4,52,2
clarté,4,4,52,2
